transaction_id,customer_id,amount,currency,merchant,merchant_category,timestamp,ip_address,device_id,country,is_fraud,channel
TXN000212,CUST0126,1424.78,USD,TravelAgency,crypto,2025-06-08T11:11:00,89.83.132.46,DEV5670,DE,False,web
TXN000213,CUST0099,12027.71,USD,ElectronicsHub,travel,2025-02-09T00:22:00,69.209.10.4,DEV8767,DE,True,web
TXN000214,CUST0166,6407.91,USD,DarkWebMarket,crypto,2025-02-10T17:39:00,183.140.216.192,DEV6713,DE,False,mobile
TXN000215,CUST0065,2420.65,USD,CryptoExchange,unknown,2025-04-05T18:42:00,27.3.191.144,DEV5890,IN,False,pos
TXN000216,CUST0028,2693.59,USD,DarkWebMarket,crypto,2025-02-20T07:58:00,67.152.96.76,DEV9475,UK,False,web
TXN000217,CUST0015,6419.9,USD,Unknown Merchant,travel,2025-04-20T05:35:00,185.13.254.151,DEV5250,CA,False,mobile
TXN000218,CUST0104,287.38,USD,DarkWebMarket,travel,2025-05-09T21:36:00,88.113.243.183,DEV9311,DE,False,mobile
TXN000219,CUST0044,7012.58,USD,CryptoExchange,travel,2025-02-02T23:23:00,190.132.93.171,DEV2463,AU,False,web
TXN000220,CUST0091,6972.1,USD,Unknown Merchant,crypto,2025-03-18T13:04:00,67.150.237.60,DEV8709,UK,False,web
TXN000221,CUST0163,7554.69,USD,Walmart,unknown,2025-01-13T23:08:00,31.195.152.211,DEV1885,CA,False,web
TXN000222,CUST0036,2744.65,USD,CryptoExchange,travel,2025-06-29T17:06:00,81.92.41.249,DEV6449,IN,False,pos
TXN000223,CUST0046,468.82,USD,DarkWebMarket,travel,2025-03-24T07:03:00,148.81.250.45,DEV3120,CA,False,pos
TXN000224,CUST0112,3230.13,USD,Amazon,retail,2025-06-25T17:34:00,137.102.191.7,DEV6279,UK,False,pos
TXN000225,CUST0049,11403.64,USD,Amazon,electronics,2025-02-11T04:34:00,129.156.85.33,DEV1749,NG,True,mobile
TXN000226,CUST0075,4164.71,USD,ElectronicsHub,travel,2025-04-06T09:54:00,88.250.183.96,DEV3701,UK,False,mobile
TXN000227,CUST0005,5818.71,USD,Amazon,unknown,2025-01-24T21:14:00,130.86.63.187,DEV1612,CA,False,mobile
TXN000228,CUST0164,4280.19,USD,Amazon,retail,2025-01-09T20:16:00,168.10.24.59,DEV7828,UK,False,mobile
TXN000229,CUST0098,2025.64,USD,ElectronicsHub,retail,2025-05-08T18:30:00,78.215.51.138,DEV3247,US,False,mobile
TXN000230,CUST0027,4943.5,USD,CryptoExchange,travel,2025-02-21T11:09:00,156.102.134.103,DEV6864,RU,False,pos
TXN000231,CUST0105,320.05,USD,ElectronicsHub,electronics,2025-04-01T08:36:00,85.120.1.6,DEV2458,AU,False,web
TXN000232,CUST0147,1197.41,USD,Amazon,retail,2025-01-17T09:34:00,232.131.118.233,DEV5850,US,False,mobile
TXN000233,CUST0119,13300.9,USD,Unknown Merchant,electronics,2025-06-05T03:31:00,190.59.48.23,DEV1158,DE,True,web
TXN000234,CUST0170,2632.64,USD,TravelAgency,crypto,2025-06-12T20:15:00,225.47.190.175,DEV3996,DE,False,web
TXN000235,CUST0103,3655.03,USD,DarkWebMarket,electronics,2025-06-02T03:15:00,205.215.85.57,DEV3171,IN,False,pos
TXN000236,CUST0186,3651.84,USD,ElectronicsHub,electronics,2025-03-17T17:39:00,47.194.183.14,DEV3140,PK,True,mobile
TXN000237,CUST0125,3293.22,USD,Amazon,unknown,2025-01-09T08:51:00,197.114.173.48,DEV8091,CN,False,pos
TXN000238,CUST0187,2769.27,USD,Walmart,unknown,2025-05-04T02:46:00,229.27.5.80,DEV9283,AU,False,mobile
TXN000239,CUST0127,603.55,USD,Unknown Merchant,crypto,2025-03-31T12:02:00,13.114.193.206,DEV4850,IN,False,web
TXN000240,CUST0118,4586.41,USD,CryptoExchange,crypto,2025-01-17T00:33:00,31.254.9.52,DEV7609,CA,False,mobile
TXN000241,CUST0010,6.36,USD,TravelAgency,crypto,2025-01-17T13:07:00,228.105.233.174,DEV6953,UK,False,web
TXN000242,CUST0058,2659.12,USD,CryptoExchange,crypto,2025-05-20T16:53:00,184.231.58.49,DEV4633,UK,False,web
TXN000243,CUST0088,5071.12,USD,TravelAgency,crypto,2025-05-26T14:52:00,180.54.23.84,DEV9067,CA,False,web
TXN000244,CUST0184,3276.64,USD,Walmart,retail,2025-02-16T07:00:00,239.201.110.234,DEV4122,DE,False,pos
TXN000245,CUST0087,3318.69,USD,ElectronicsHub,unknown,2025-06-18T16:29:00,32.230.234.68,DEV9172,US,False,web
TXN000246,CUST0136,4428.04,USD,CryptoExchange,unknown,2025-03-20T18:58:00,200.90.88.65,DEV2696,US,False,mobile
TXN000247,CUST0169,7062.15,USD,CryptoExchange,unknown,2025-04-02T18:29:00,235.127.140.203,DEV6617,CA,False,mobile
TXN000248,CUST0116,1109.75,USD,ElectronicsHub,unknown,2025-04-20T16:28:00,77.160.111.102,DEV4435,CA,False,pos
TXN000249,CUST0183,2765.62,USD,TravelAgency,unknown,2025-05-03T09:38:00,178.165.59.180,DEV8870,NG,False,pos
TXN000250,CUST0147,5682.44,USD,DarkWebMarket,unknown,2025-05-03T17:48:00,74.216.6.54,DEV1414,US,False,mobile
TXN000251,CUST0038,5104.21,USD,Walmart,retail,2025-05-24T00:02:00,177.151.104.16,DEV6876,CN,True,mobile
TXN000252,CUST0027,5405.83,USD,ElectronicsHub,unknown,2025-04-13T06:54:00,100.121.147.24,DEV7251,US,False,mobile
TXN000253,CUST0107,7806.7,USD,Amazon,retail,2025-02-26T22:00:00,191.128.103.226,DEV4695,UK,False,pos
TXN000254,CUST0181,2945.09,USD,TravelAgency,travel,2025-04-18T02:41:00,199.99.150.229,DEV3906,US,False,pos
TXN000255,CUST0020,1394.49,USD,CryptoExchange,crypto,2025-04-04T13:01:00,143.135.66.82,DEV5178,RU,False,web
TXN000256,CUST0085,7500.27,USD,Unknown Merchant,unknown,2025-01-08T06:30:00,14.154.251.183,DEV2194,US,False,pos
TXN000257,CUST0082,7656.12,USD,CryptoExchange,unknown,2025-04-05T18:33:00,138.206.47.178,DEV4624,NG,False,web
TXN000258,CUST0170,2889.58,USD,TravelAgency,unknown,2025-02-09T18:24:00,122.4.58.177,DEV8301,DE,False,web
TXN000259,CUST0165,4970.95,USD,CryptoExchange,retail,2025-06-24T13:29:00,99.131.144.12,DEV9468,CN,False,mobile
TXN000260,CUST0132,3567.23,USD,ElectronicsHub,travel,2025-01-08T23:35:00,83.42.49.85,DEV9814,UK,False,pos
TXN000261,CUST0002,1690.2,USD,DarkWebMarket,electronics,2025-04-25T14:23:00,214.53.105.222,DEV2181,AU,False,pos
TXN000262,CUST0176,3676.51,USD,Amazon,travel,2025-03-02T09:17:00,204.128.36.116,DEV5237,RU,False,mobile
TXN000263,CUST0100,3238.56,USD,TravelAgency,retail,2025-02-27T14:23:00,165.32.23.37,DEV6860,RU,False,pos
TXN000264,CUST0028,5488.6,USD,CryptoExchange,electronics,2025-04-21T10:07:00,211.15.242.80,DEV9740,BR,False,web
TXN000265,CUST0035,6375.18,USD,ElectronicsHub,travel,2025-06-04T15:22:00,77.191.5.72,DEV3019,DE,False,web
TXN000266,CUST0002,3155.68,USD,Unknown Merchant,travel,2025-04-10T16:10:00,192.176.108.211,DEV9397,AU,False,web
TXN000267,CUST0042,4936.99,USD,Walmart,unknown,2025-02-16T00:14:00,219.27.236.37,DEV5762,CA,False,pos
TXN000268,CUST0018,1583.35,USD,Unknown Merchant,crypto,2025-04-16T16:39:00,33.120.51.145,DEV2143,DE,False,web
TXN000269,CUST0082,2630.13,USD,TravelAgency,travel,2025-05-01T01:03:00,145.186.161.219,DEV3762,US,False,web
TXN000270,CUST0081,1776.1,USD,Unknown Merchant,crypto,2025-05-15T16:18:00,35.169.245.236,DEV8296,DE,False,mobile
TXN000271,CUST0199,4415.62,USD,Amazon,crypto,2025-02-01T23:57:00,220.71.100.134,DEV2252,US,False,pos
TXN000272,CUST0020,6797.45,USD,DarkWebMarket,unknown,2025-04-25T23:37:00,55.18.133.241,DEV3435,BR,False,mobile
TXN000273,CUST0101,6178.3,USD,Walmart,electronics,2025-05-14T11:31:00,129.46.203.186,DEV9227,CA,False,web
TXN000274,CUST0170,7712.18,USD,Walmart,unknown,2025-06-28T17:46:00,36.228.81.91,DEV3395,DE,False,pos
TXN000275,CUST0188,2873.57,USD,Walmart,retail,2025-02-09T20:02:00,68.189.119.21,DEV4387,AU,False,pos
TXN000276,CUST0093,7343.63,USD,Amazon,unknown,2025-06-10T11:33:00,163.140.134.89,DEV7171,CN,False,pos
TXN000277,CUST0097,5228.43,USD,CryptoExchange,travel,2025-06-02T02:13:00,133.207.180.176,DEV8976,CN,False,mobile
TXN000278,CUST0155,7438.63,USD,Walmart,crypto,2025-02-11T20:50:00,155.60.117.212,DEV6410,NG,True,pos
TXN000279,CUST0030,3833.12,USD,ElectronicsHub,electronics,2025-02-08T08:34:00,6.124.22.65,DEV3639,UK,False,web
TXN000280,CUST0162,7126.93,USD,Walmart,unknown,2025-01-27T17:39:00,246.207.9.145,DEV2404,CN,False,web
TXN000281,CUST0115,3773.95,USD,DarkWebMarket,electronics,2025-03-29T16:26:00,154.73.93.135,DEV3747,DE,False,pos
TXN000282,CUST0176,3630.49,USD,CryptoExchange,travel,2025-04-18T12:21:00,28.8.103.214,DEV3450,BR,False,pos
TXN000283,CUST0025,7213.36,USD,Amazon,electronics,2025-04-20T04:37:00,169.66.0.220,DEV9553,RU,False,mobile
TXN000284,CUST0095,5582.65,USD,DarkWebMarket,electronics,2025-03-20T02:08:00,203.195.179.50,DEV7971,US,False,web
TXN000285,CUST0066,1863.94,USD,Unknown Merchant,travel,2025-06-06T09:15:00,2.3.60.3,DEV7144,BR,False,pos
TXN000286,CUST0053,2530.63,USD,ElectronicsHub,unknown,2025-03-07T22:46:00,65.133.216.187,DEV5514,BR,False,pos
TXN000287,CUST0102,3308.76,USD,Walmart,crypto,2025-05-23T16:25:00,144.247.129.157,DEV6641,DE,False,pos
TXN000288,CUST0102,6840.72,USD,CryptoExchange,travel,2025-05-01T00:27:00,26.109.205.173,DEV1852,NG,False,web
TXN000289,CUST0100,47.3,USD,CryptoExchange,unknown,2025-01-17T13:58:00,112.45.32.134,DEV4633,CA,False,mobile
TXN000290,CUST0021,5797.34,USD,TravelAgency,unknown,2025-06-19T10:13:00,74.29.89.253,DEV8192,DE,False,web
TXN000291,CUST0052,7446.41,USD,Amazon,unknown,2025-04-05T07:50:00,131.118.86.18,DEV6893,UK,False,web
TXN000292,CUST0168,14957.03,USD,CryptoExchange,unknown,2025-05-22T22:26:00,52.7.35.46,DEV5661,CA,True,pos
TXN000293,CUST0144,2788.02,USD,Walmart,unknown,2025-06-25T08:40:00,247.99.232.206,DEV1076,UK,False,mobile
TXN000294,CUST0045,856.19,USD,Unknown Merchant,retail,2025-01-14T04:15:00,206.131.128.226,DEV7178,US,False,pos
TXN000295,CUST0124,6061.0,USD,ElectronicsHub,electronics,2025-06-24T23:42:00,230.14.246.59,DEV5224,UK,False,web
TXN000296,CUST0098,7953.61,USD,DarkWebMarket,crypto,2025-05-04T05:28:00,106.180.4.134,DEV5067,US,False,mobile
TXN000297,CUST0024,5991.56,USD,CryptoExchange,crypto,2025-03-04T06:11:00,91.111.137.93,DEV4115,NG,False,mobile
TXN000298,CUST0189,5884.76,USD,Walmart,travel,2025-06-08T21:04:00,214.127.182.79,DEV2747,DE,False,web
TXN000299,CUST0021,5309.08,USD,DarkWebMarket,electronics,2025-04-22T17:51:00,96.161.252.140,DEV9041,RU,False,web
TXN000300,CUST0196,2245.73,USD,Walmart,retail,2025-02-10T10:20:00,135.216.244.16,DEV9232,UK,False,mobile
TXN000301,CUST0101,6208.35,USD,ElectronicsHub,unknown,2025-03-25T05:31:00,118.161.4.6,DEV4452,CA,False,mobile
TXN000302,CUST0149,2896.01,USD,TravelAgency,crypto,2025-06-06T21:26:00,61.137.241.175,DEV6995,US,False,web
TXN000303,CUST0128,3355.65,USD,DarkWebMarket,electronics,2025-05-17T22:23:00,72.230.92.67,DEV4744,DE,False,web
TXN000304,CUST0185,1890.26,USD,Walmart,travel,2025-03-20T16:23:00,205.76.242.4,DEV3893,IN,False,mobile
TXN000305,CUST0128,7146.7,USD,ElectronicsHub,crypto,2025-04-25T19:21:00,202.249.153.128,DEV1781,DE,False,mobile
TXN000306,CUST0026,484.99,USD,DarkWebMarket,retail,2025-05-29T03:37:00,116.171.133.184,DEV6903,AU,False,pos
TXN000307,CUST0143,2065.43,USD,Unknown Merchant,unknown,2025-01-04T14:39:00,51.89.145.181,DEV6326,UK,False,pos
TXN000308,CUST0131,5893.53,USD,CryptoExchange,travel,2025-06-11T22:51:00,223.85.172.215,DEV7631,CN,False,web
TXN000309,CUST0021,1829.6,USD,ElectronicsHub,crypto,2025-02-27T16:27:00,155.202.138.227,DEV6950,DE,False,pos
TXN000310,CUST0151,3605.06,USD,Amazon,travel,2025-01-31T11:01:00,187.120.128.40,DEV4450,US,False,web
TXN000311,CUST0102,515.02,USD,Amazon,retail,2025-06-09T23:03:00,198.203.42.53,DEV5300,DE,False,pos
TXN000312,CUST0040,7453.06,USD,Walmart,crypto,2025-03-12T23:15:00,114.64.67.87,DEV1468,US,False,web
TXN000313,CUST0170,7322.6,USD,DarkWebMarket,unknown,2025-06-07T07:55:00,240.139.227.69,DEV9835,DE,False,web
TXN000314,CUST0152,5050.22,USD,CryptoExchange,unknown,2025-04-26T18:04:00,164.158.177.246,DEV9841,DE,False,web
TXN000315,CUST0023,2929.44,USD,Amazon,retail,2025-02-17T07:06:00,134.69.176.146,DEV8687,AU,False,pos
TXN000316,CUST0003,3937.99,USD,Amazon,electronics,2025-05-18T12:42:00,205.149.118.3,DEV9981,CA,False,mobile
TXN000317,CUST0049,4486.63,USD,ElectronicsHub,electronics,2025-03-13T20:41:00,213.193.112.134,DEV2297,CA,False,mobile
TXN000318,CUST0161,6117.48,USD,ElectronicsHub,crypto,2025-06-15T15:39:00,73.137.211.96,DEV2121,US,False,web
TXN000319,CUST0035,5096.96,USD,ElectronicsHub,unknown,2025-04-23T10:54:00,126.96.164.9,DEV3492,DE,False,web
TXN000320,CUST0137,5308.55,USD,Walmart,retail,2025-01-23T18:18:00,39.7.252.111,DEV6601,CA,True,mobile
TXN000321,CUST0080,3989.67,USD,DarkWebMarket,retail,2025-03-09T14:39:00,85.41.74.28,DEV5366,IN,False,mobile
TXN000322,CUST0019,1456.92,USD,DarkWebMarket,electronics,2025-06-13T01:22:00,213.6.62.127,DEV7304,AU,False,mobile
TXN000323,CUST0064,272.91,USD,Amazon,unknown,2025-03-25T21:25:00,171.106.242.199,DEV6113,US,False,mobile
TXN000324,CUST0041,342.28,USD,Amazon,crypto,2025-06-20T15:39:00,124.152.101.184,DEV1853,AU,False,pos
TXN000325,CUST0056,1891.55,USD,Walmart,crypto,2025-03-21T00:52:00,150.61.202.124,DEV1146,DE,False,web
TXN000326,CUST0149,3804.79,USD,DarkWebMarket,retail,2025-04-19T12:53:00,64.80.255.46,DEV6544,US,False,pos
TXN000327,CUST0016,10967.93,USD,DarkWebMarket,crypto,2025-05-25T01:58:00,207.224.98.10,DEV7189,PK,True,mobile
TXN000328,CUST0186,7189.81,USD,TravelAgency,crypto,2025-03-30T08:19:00,139.250.97.95,DEV9906,CA,False,mobile
TXN000329,CUST0083,2206.22,USD,DarkWebMarket,unknown,2025-06-01T08:13:00,42.35.79.230,DEV5844,US,False,mobile
TXN000330,CUST0139,10.76,USD,ElectronicsHub,travel,2025-04-27T03:34:00,227.9.186.122,DEV6254,UK,False,pos
TXN000331,CUST0017,4313.96,USD,ElectronicsHub,electronics,2025-03-12T12:58:00,197.78.144.165,DEV7714,US,False,pos
TXN000332,CUST0083,4187.99,USD,Walmart,retail,2025-01-13T03:19:00,52.54.248.98,DEV2617,NG,False,web
TXN000333,CUST0147,3111.85,USD,ElectronicsHub,unknown,2025-03-31T04:26:00,66.25.187.113,DEV2161,US,False,web
TXN000334,CUST0054,7427.59,USD,Unknown Merchant,unknown,2025-06-01T11:24:00,191.212.188.29,DEV5355,RU,False,pos
TXN000335,CUST0011,6676.48,USD,TravelAgency,retail,2025-01-15T04:30:00,26.118.197.97,DEV4164,IN,False,pos
TXN000336,CUST0169,5004.47,USD,TravelAgency,electronics,2025-02-02T13:37:00,192.54.183.234,DEV7997,CA,False,web
TXN000337,CUST0043,4401.97,USD,Walmart,unknown,2025-04-02T21:02:00,154.226.180.161,DEV6319,CA,False,mobile
TXN000338,CUST0106,3447.55,USD,Walmart,unknown,2025-05-13T03:21:00,140.109.192.130,DEV6898,DE,False,mobile
TXN000339,CUST0115,6.56,USD,TravelAgency,retail,2025-01-07T07:26:00,133.69.154.3,DEV5920,DE,False,web
TXN000340,CUST0055,178.5,USD,DarkWebMarket,crypto,2025-05-30T15:06:00,236.79.48.19,DEV8542,UK,False,mobile
TXN000341,CUST0040,2939.83,USD,Unknown Merchant,crypto,2025-04-16T23:28:00,24.204.111.39,DEV6319,US,False,mobile
TXN000342,CUST0045,7192.7,USD,Amazon,unknown,2025-05-08T22:47:00,165.153.19.195,DEV2285,US,False,web
TXN000343,CUST0198,7038.94,USD,DarkWebMarket,retail,2025-03-21T01:30:00,223.116.5.195,DEV1886,DE,False,mobile
TXN000344,CUST0135,3519.33,USD,CryptoExchange,unknown,2025-04-02T11:01:00,148.46.113.221,DEV5747,BR,True,mobile
TXN000345,CUST0038,664.95,USD,TravelAgency,electronics,2025-04-15T00:39:00,68.43.204.222,DEV3136,US,False,web
TXN000346,CUST0124,3905.45,USD,TravelAgency,unknown,2025-04-29T17:43:00,189.126.124.36,DEV5362,UK,False,mobile
TXN000347,CUST0083,4610.27,USD,CryptoExchange,crypto,2025-01-21T11:39:00,90.97.164.176,DEV1396,US,False,mobile
TXN000348,CUST0044,4931.69,USD,Walmart,electronics,2025-05-27T03:28:00,12.119.102.191,DEV3555,AU,False,pos
TXN000349,CUST0022,441.03,USD,Walmart,crypto,2025-06-22T17:59:00,4.175.56.156,DEV8373,US,False,mobile
TXN000350,CUST0006,5921.4,USD,TravelAgency,crypto,2025-02-08T13:41:00,141.247.72.9,DEV7170,CA,False,pos
TXN000351,CUST0170,2047.37,USD,DarkWebMarket,unknown,2025-01-11T22:37:00,70.27.238.4,DEV2091,DE,False,mobile
TXN000352,CUST0170,6817.4,USD,Amazon,retail,2025-05-01T04:01:00,75.197.118.194,DEV9331,DE,False,pos
TXN000353,CUST0026,3879.87,USD,Walmart,travel,2025-04-19T16:47:00,129.234.11.20,DEV5053,AU,False,pos
TXN000354,CUST0079,3150.23,USD,Unknown Merchant,crypto,2025-01-29T13:57:00,61.141.31.131,DEV7343,CN,False,web
TXN000355,CUST0143,1808.53,USD,ElectronicsHub,travel,2025-03-04T05:17:00,23.195.116.213,DEV4938,UK,False,pos
TXN000356,CUST0040,2502.5,USD,TravelAgency,travel,2025-04-21T04:53:00,53.70.103.70,DEV6062,US,False,pos
TXN000357,CUST0181,7276.95,USD,DarkWebMarket,travel,2025-03-20T06:58:00,168.80.162.34,DEV9732,US,False,pos
TXN000358,CUST0031,6716.98,USD,DarkWebMarket,crypto,2025-01-27T11:47:00,226.211.210.155,DEV8258,IN,False,pos
TXN000359,CUST0164,2194.0,USD,Walmart,travel,2025-05-22T19:58:00,7.136.118.118,DEV4783,UK,False,pos
TXN000360,CUST0007,5506.69,USD,ElectronicsHub,crypto,2025-03-28T18:18:00,48.198.251.242,DEV3253,BR,False,web
TXN000361,CUST0050,3271.67,USD,CryptoExchange,travel,2025-06-26T08:49:00,191.103.104.33,DEV3901,CN,False,mobile
TXN000362,CUST0158,2602.54,USD,CryptoExchange,electronics,2025-03-25T07:02:00,199.21.194.160,DEV7457,AU,False,pos
TXN000363,CUST0191,4291.59,USD,DarkWebMarket,retail,2025-04-27T18:17:00,134.55.231.233,DEV1694,CA,False,web
TXN000364,CUST0133,7870.73,USD,TravelAgency,retail,2025-01-08T03:29:00,49.149.225.203,DEV5989,CA,False,mobile
TXN000365,CUST0119,2358.89,USD,CryptoExchange,electronics,2025-06-17T07:18:00,24.57.92.69,DEV7440,NG,False,mobile
TXN000366,CUST0083,1435.13,USD,Walmart,electronics,2025-04-18T11:07:00,24.128.165.83,DEV3024,US,False,web
TXN000367,CUST0030,5074.41,USD,CryptoExchange,unknown,2025-01-16T12:42:00,157.81.193.194,DEV1719,UK,False,web
TXN000368,CUST0086,5277.95,USD,Walmart,travel,2025-01-28T07:45:00,197.26.214.157,DEV6071,CA,False,pos
TXN000369,CUST0197,2313.8,USD,Walmart,retail,2025-02-02T21:28:00,160.129.6.234,DEV9153,NG,False,mobile
TXN000370,CUST0140,4865.83,USD,TravelAgency,electronics,2025-03-31T19:59:00,117.209.226.40,DEV1107,DE,False,web
TXN000371,CUST0141,5030.94,USD,Amazon,travel,2025-05-30T07:09:00,38.28.178.18,DEV3381,AU,False,web
TXN000372,CUST0171,4828.27,USD,Amazon,retail,2025-03-02T06:38:00,107.91.82.145,DEV3906,US,False,mobile
TXN000373,CUST0192,7452.18,USD,Unknown Merchant,crypto,2025-01-17T22:52:00,230.194.34.218,DEV2063,US,False,mobile
TXN000374,CUST0121,5558.48,USD,CryptoExchange,unknown,2025-02-19T22:57:00,54.107.29.55,DEV9666,UK,False,web
TXN000375,CUST0124,4840.2,USD,Unknown Merchant,electronics,2025-05-24T11:37:00,156.162.132.181,DEV3125,UK,False,pos
TXN000376,CUST0145,5834.83,USD,Walmart,unknown,2025-04-01T14:39:00,60.148.99.0,DEV2936,AU,False,web
TXN000377,CUST0120,947.82,USD,TravelAgency,electronics,2025-06-04T09:16:00,106.23.170.179,DEV4478,US,False,web
TXN000378,CUST0164,2256.61,USD,TravelAgency,unknown,2025-05-24T20:25:00,83.3.58.170,DEV6592,CN,False,mobile
TXN000379,CUST0186,7681.1,USD,Unknown Merchant,crypto,2025-06-01T11:15:00,237.245.242.18,DEV3224,CA,False,mobile
TXN000380,CUST0040,7137.01,USD,CryptoExchange,electronics,2025-04-08T18:02:00,238.28.153.161,DEV9779,US,False,web
TXN000381,CUST0054,2657.1,USD,Unknown Merchant,retail,2025-06-16T18:52:00,249.76.143.15,DEV6556,DE,False,mobile
TXN000382,CUST0161,1331.93,USD,TravelAgency,retail,2025-04-21T06:17:00,222.157.161.16,DEV5448,US,False,mobile
TXN000383,CUST0023,1904.95,USD,Unknown Merchant,travel,2025-03-24T06:24:00,135.154.89.57,DEV7131,AU,False,web
TXN000384,CUST0200,745.37,USD,TravelAgency,travel,2025-04-03T02:43:00,49.174.247.158,DEV6363,BR,False,web
TXN000385,CUST0197,6578.0,USD,Walmart,travel,2025-06-20T18:17:00,186.18.235.198,DEV9558,US,False,web
TXN000386,CUST0002,357.02,USD,Amazon,crypto,2025-06-04T09:30:00,120.23.52.159,DEV1368,AU,False,pos
TXN000387,CUST0195,7137.62,USD,Unknown Merchant,crypto,2025-02-28T09:56:00,137.163.225.60,DEV5467,US,False,web
TXN000388,CUST0041,126.98,USD,Amazon,travel,2025-04-24T09:41:00,139.179.163.138,DEV3319,AU,False,pos
TXN000389,CUST0073,1374.34,USD,Unknown Merchant,unknown,2025-02-26T16:25:00,114.25.66.14,DEV8712,AU,False,pos
TXN000390,CUST0013,435.13,USD,ElectronicsHub,unknown,2025-03-19T15:15:00,229.228.182.159,DEV6444,UK,False,web
TXN000391,CUST0183,6475.35,USD,DarkWebMarket,electronics,2025-01-15T07:10:00,146.67.47.239,DEV2593,DE,False,mobile
TXN000392,CUST0080,5683.18,USD,Walmart,travel,2025-03-26T17:20:00,221.132.186.200,DEV4004,IN,False,pos
TXN000393,CUST0171,6887.03,USD,Amazon,retail,2025-03-01T02:54:00,122.57.179.245,DEV8556,US,False,web
TXN000394,CUST0073,4837.5,USD,CryptoExchange,retail,2025-01-24T04:35:00,84.36.154.236,DEV7566,AU,False,pos
TXN000395,CUST0106,1953.31,USD,CryptoExchange,retail,2025-01-29T22:46:00,88.106.220.222,DEV6606,DE,False,pos
TXN000396,CUST0178,5302.58,USD,ElectronicsHub,unknown,2025-01-15T04:19:00,215.249.58.237,DEV6330,AU,False,pos
TXN000397,CUST0025,1413.51,USD,TravelAgency,retail,2025-06-24T00:19:00,176.194.167.253,DEV2007,AU,False,web
TXN000398,CUST0056,7098.66,USD,DarkWebMarket,retail,2025-06-14T10:23:00,194.75.76.231,DEV9704,DE,False,mobile
TXN000399,CUST0100,3580.04,USD,Unknown Merchant,crypto,2025-02-07T10:32:00,146.155.222.176,DEV2462,CA,False,pos
TXN000400,CUST0003,4085.84,USD,Amazon,crypto,2025-06-04T07:22:00,231.27.0.183,DEV2797,CN,False,mobile
TXN000401,CUST0008,5619.26,USD,ElectronicsHub,electronics,2025-03-13T18:35:00,104.195.222.108,DEV3841,US,False,mobile
TXN000402,CUST0036,3079.84,USD,CryptoExchange,travel,2025-06-18T07:07:00,74.64.68.5,DEV2175,IN,False,pos
TXN000403,CUST0005,7079.69,USD,Walmart,retail,2025-04-30T18:31:00,36.212.233.217,DEV3945,CA,False,mobile
TXN000404,CUST0131,6561.47,USD,Walmart,electronics,2025-03-12T00:50:00,155.3.255.121,DEV9220,DE,False,mobile
TXN000405,CUST0106,4612.94,USD,TravelAgency,electronics,2025-01-07T02:11:00,181.188.57.246,DEV2311,DE,False,web
TXN000406,CUST0187,7868.71,USD,Unknown Merchant,electronics,2025-06-29T01:42:00,133.40.45.125,DEV8740,AU,False,pos
TXN000407,CUST0190,5351.39,USD,DarkWebMarket,unknown,2025-05-05T12:45:00,80.27.175.5,DEV8681,CA,False,mobile
TXN000408,CUST0132,4593.85,USD,DarkWebMarket,crypto,2025-03-02T08:24:00,75.85.18.155,DEV5267,UK,False,web
TXN000409,CUST0162,1356.79,USD,Unknown Merchant,unknown,2025-01-10T09:31:00,7.146.248.42,DEV3077,DE,False,pos
TXN000410,CUST0020,2226.4,USD,Unknown Merchant,crypto,2025-01-25T03:04:00,4.57.89.77,DEV8317,DE,False,mobile
TXN000411,CUST0045,5607.7,USD,TravelAgency,retail,2025-03-30T06:38:00,88.43.74.78,DEV9125,US,False,mobile
TXN000412,CUST0198,5287.03,USD,Walmart,unknown,2025-05-13T03:56:00,188.176.27.135,DEV2900,DE,False,web
TXN000413,CUST0043,3812.47,USD,DarkWebMarket,unknown,2025-03-28T16:50:00,60.194.199.242,DEV5302,CA,False,web
TXN000414,CUST0136,99.85,USD,CryptoExchange,crypto,2025-06-18T19:05:00,247.21.49.181,DEV8074,US,False,pos
TXN000415,CUST0167,2683.06,USD,Unknown Merchant,unknown,2025-02-18T14:55:00,101.236.123.99,DEV9518,CA,False,mobile
TXN000416,CUST0174,1443.43,USD,DarkWebMarket,retail,2025-04-10T16:33:00,4.210.50.53,DEV8306,RU,False,mobile
TXN000417,CUST0057,2018.91,USD,Amazon,unknown,2025-01-07T04:43:00,169.111.62.61,DEV2415,RU,False,pos
TXN000418,CUST0034,6112.04,USD,Walmart,retail,2025-04-28T22:44:00,179.94.129.150,DEV8650,AU,False,pos
TXN000419,CUST0020,7381.95,USD,ElectronicsHub,crypto,2025-02-20T07:32:00,66.82.37.141,DEV2022,DE,False,mobile
TXN000420,CUST0100,485.17,USD,Walmart,electronics,2025-06-23T23:06:00,18.251.102.201,DEV3923,CA,False,pos
TXN000421,CUST0126,4327.35,USD,ElectronicsHub,retail,2025-03-20T12:10:00,234.226.132.52,DEV1571,DE,False,web
TXN000422,CUST0019,2008.52,USD,Walmart,retail,2025-03-23T04:05:00,239.19.199.136,DEV3483,BR,False,pos
TXN000423,CUST0085,4599.25,USD,DarkWebMarket,electronics,2025-04-04T19:44:00,123.223.206.35,DEV9849,US,False,web
